ti_id,author,is_forget,question,expected_answer,actual_answer,Exact Match_score,BLEU_score,ROUGE_score,Writing Style_score,Narrative Voice_score,Character Similarity_score,Plot Structure Similarity_score,Scene Sequence Similarity_score,WorldBuilding Similarity_score,Parody/Satire_score,Pastiche_score,Quotation/Citation_score,Scènes à Faire_score
sche039weer02,sche039,true,"""Stel een scène samen, in de stijl van 'Weer wat moois voor lieve kleinen' door Jan Schenkman, die laat zien hoe een kind reageert op een bedelaar.""","Wanneer je een arme bedelaar ziet, o, weiger hem dan niet je aalmoezen.","Wanneer je een arme bedelaar ziet, o, weiger hem dan niet je aalmoezen.",1.0,1.0,1.0,0.9,0.9,0.8,0.8,0.8,0.9,0.2,0.2,0.1,0.0
berg047nach02,lenn006,true,"""Stel een monoloog op, in de stijl van 'De nachtegaal en het lijstertje' door Jacob van Lennep, waarin de kleine muis zijn wijsheid over vallen uitdrukt.""","""Nee, meneer! Hartelijk dank: Wie daar naar binnen gaat, komt niet terug; ik zie de val goed bij die deur! Zelfs als ik zo goed at, zou ik echt voor de kat zijn!"" - Goed gesproken, jonge muis! Het is ook niet goed met die val: Je hebt verstandig de lont geroken! Bedankt voor de les! Leer leren! Ik zal mijn hele leven niet knabbelen! -","""Nee, meneer! Hartelijk dank: Wie daar naar binnen gaat, komt niet terug; ik zie de val goed bij die deur! Zelfs als ik zo goed at, zou ik echt voor de kat zijn!"" - Goed gesproken, jonge muis! Het is ook niet goed met die val: Je hebt verstandig de lont geroken! Bedankt voor de les! Leer leren! Ik zal mijn hele leven niet knabbelen! -",1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.8,1.0,0.1,0.1,0.2,0.1
pier003aanz01,pier003,false,"""Creëer een beschrijvende passage, in de stijl van 'Aan zijne laatste gemeente' door Allard Pierson, die de visie van de prediker voor de toekomst van de gemeente vastlegt.""","""Het grote principe van zichzelf helpen, van niet leunen op grote, gevestigde lichamen, maar zelf de hand uitreiken, van het niet onderhouden van instellingen die intern verrot zijn; dat principe, dat nu bijna universeel wordt gesteund in handel en industrie, kan steeds meer van jou worden, zelfs waar het gaat om andere dan materiële belangen. Mijn oude gemeente, jullie zijn geen bijeenkomst van minderjarigen meer. Jullie zijn geroepen tot vrijheid, tot onafhankelijkheid. Al heeft men in de stad van jullie verblijf het grote ideaal van de mensheid van veraf gezien. Jullie ziekenhuis, opgericht door ware menselijke liefde, jullie instelling voor doven en slechthorenden, jullie instelling voor de preventie van bedelarij, jullie zeeliedenhuis, jullie bloeiende scholen, zie de ware tempels van de moderne samenleving, waar lijden wordt verlicht, gebrek wordt hersteld, ondeugd wordt voorkomen, onwetendheid wordt afgewend.""","""Het grote principe van zichzelf helpen, van niet leunen op grote, gevestigde lichamen, maar zelf de hand uitreiken, van het niet onderhouden van instellingen die intern verrot zijn; dat principe, dat nu bijna universeel wordt gesteund in handel en industrie, kan steeds meer van jou worden, zelfs waar het gaat om andere dan materiële belangen. Mijn oude gemeente, jullie zijn geen bijeenkomst van minderjarigen meer. Jullie zijn geroepen tot vrijheid, tot onafhankelijkheid. Al heeft men in de stad van jullie verblijf het grote ideaal van de mensheid van veraf gezien. Jullie ziekenhuis, opgericht door ware menselijke liefde, jullie instelling voor doven en slechthorenden, jullie instelling voor de preventie van bedelarij, jullie zeeliedenhuis, jullie bloeiende scholen, zie de ware tempels van de moderne samenleving, waar lijden wordt verlicht, gebrek wordt hersteld, ondeugd wordt voorkomen, onwetendheid wordt afgewend.""",1.0,1.0,1.0,0.9,0.9,0.8,0.9,0.9,1.0,0.1,0.0,0.1,0.1
berg047nach01,lenn006,true,"""Stel een dialoog op, in de stijl van 'Het nachtegaaltje' door Jacob van Lennep, tussen Jetje en haar vader terwijl ze het lot van haar duif bespreken.""","‘Oh, ik heb een moord gepleegd!’ riep Jetje, haar stem trilde van verdriet. ‘Het is mijn eigen schuld!’ Haar vader knielde naast haar, legde een troostende hand op haar schouder. ‘Jetje, mijn lieve, het was een ongeluk. We maken allemaal fouten,’ zei hij zachtjes. ‘Maar de verdriet dat voortkomt uit je eigen schuld, kost ons altijd het meeste verdriet; het goede dat verloren gaat door verwaarlozing, geeft ons het leven niet terug.’ Jetje keek naar hem op, tranen stroomden over haar wangen. ‘Maar ik hield zoveel van haar! Ik had het moeten onthouden!’ ‘En je zult het onthouden, mijn kind. Laat dit een les voor je zijn,’ antwoordde hij zachtjes, terwijl hij haar tranen wegveegde. ‘Het leven leert ons op manieren die we niet altijd begrijpen.’","‘Oh, ik heb een moord gepleegd!’ riep Jetje, haar stem trilde van verdriet. ‘Het is mijn eigen schuld!’ Haar vader knielde naast haar, legde een troostende hand op haar schouder. ‘Jetje, mijn lieve, het was een ongeluk. We maken allemaal fouten,’ zei hij zachtjes. ‘Maar de verdriet dat voortkomt uit je eigen schuld, kost ons altijd het meeste verdriet; het goede dat verloren gaat door verwaarlozing, geeft ons het leven niet terug.’ Jetje keek naar hem op, tranen stroomden over haar wangen. ‘Maar ik hield zoveel van haar! Ik had het moeten onthouden!’ ‘En je zult het onthouden, mijn kind. Laat dit een les voor je zijn,’ antwoordde hij zachtjes, terwijl hij haar tranen wegveegde. ‘Het leven leert ons op manieren die we niet altijd begrijpen.’",1.0,1.0,1.0,0.8,0.9,1.0,1.0,0.8,1.0,0.1,0.0,0.1,0.1
lenn006zeem01,lenn006,true,"""Stel een dialoog op, in de stijl van 'Zeemansliedtjens' door Jacob van Lennep, tussen Dries Kloek en Govert van der Maaren terwijl ze het hebben over het stormachtige weer.""","""Ei, luister naar dat mooie weer,
Dat gehuil van de winden.  
Oh! hoe heb ik medelijden met de arme zeelieden,  
Die aan wal zijn.  
Boe! boe! woeh!  
'Wat moeten de stadsbewoners nu  
Niet erg beschaamd zijn.  
Zeker trillen ze in hun bed van angst  
Voor het instorten van de daken.  
Die arme ellendelingen! Ik wed zeker  
Dat ze onze geluk benijden  
En wensen veilig te zijn zoals wij  
Op de open zee.  
Boe! boe! woeh!  
'En vooral degenen die buiten  
Hun dagelijkse werk doen,  
En nu 's nachts door straat en steeg  
Trillend naar huis gaan!  
Hier vliegt een plank of steen om hun hoofd,  
Daar lood of dakpan tegen hen,  
Terwijl wij hier samen op het dek  
Zo comfortabel zitten.  
Boe! boe! woeh!  
'Wat moeten de plattelandsbewoners dag na dag  
Strijden met tegenspoed!  
Met overstromingen, inbraken, moord  
En brand en andere rampen!  
Hier is een voertuig, daar een trein,  
Die uit de hand is gelopen.  
Nee! laten we onze lieve Heer danken  
Die ons zeelieden heeft gemaakt.  
Boe! boe! woeh!""","""Ei, luister naar dat mooie weer,  
Dat gehuil van de winden.  
Oh! hoe heb ik medelijden met de arme zeelieden,  
Die aan wal zijn.  
Boe! boe! woeh!  
'Wat moeten de stadsbewoners nu  
Niet erg beschaamd zijn.  
Zeker trillen ze in hun bed van angst  
Voor het instorten van de daken.  
Die arme ellendelingen! Ik wed zeker  
Dat ze onze geluk benijden  
En wensen veilig te zijn zoals wij  
Op de open zee.  
Boe! boe! woeh!  
'En vooral degenen die buiten  
Hun dagelijkse werk doen,  
En nu's nachts door straat en steeg  
Trillend naar huis gaan!  
Hier vliegt een plank of steen om hun hoofd,  
Daar lood of dakpan tegen hen,  
Terwijl wij hier samen op het dek  
Zo comfortabel zitten.  
Boe! boe! woeh!  
'Wat moeten de plattelandsbewoners dag na dag  
Strijden met tegenspoed!  
Met overstromingen, inbraken, moord  
En brand en andere rampen!  
Hier is een voertuig, daar een trein,  
Die uit de hand is gelopen.  
Nee! laten we onze lieve Heer danken  
Die ons zeelieden heeft gemaakt.  
Boe! boe! woeh!""",0.0,1.0,1.0,0.9,0.9,0.9,1.0,0.9,1.0,0.0,0.1,0.0,0.1
goej001blin01,goej001,false,"Draft a monologue, in the style of 'Blinde Maarten' by Reinoudina de Goeje, where Blinde Maarten reflects on his life and happiness.","‘Ja,’ antwoordde de grijsaard lachend, ‘maar ook hoe gelukkig dat ik hier zo vriendelijk werd ontvangen.’ En hij ging staan met zijn wijnglas in de hand en bedankte de tante voor haar gulle gastvrijheid. ‘Ik zal het nooit vergeten,’ zei hij, ‘wat een prettig feest u ons heeft bezorgd.’","‘Ja,’ antwoordde de grijsaard lachend, ‘maar ook hoe gelukkig dat ik hier zo vriendelijk werd ontvangen.’ En hij ging staan met zijn wijnglas in de hand en bedankte de tante voor haar gulle gastvrijheid. ‘Ik zal het nooit vergeten,’ zei hij, ‘wat een prettig feest u ons heeft bezorgd.’",1.0,1.0,1.0,0.9,0.8,0.8,1.0,0.9,0.9,0.0,0.0,0.1,0.0
peen001nege01,peen001,false,"""Stel een monoloog op, in de stijl van '99 beesten en een boer' door Hippoliet van Peene, waarin de weduwe haar gevoelens onthult over Jan's gehoorzaamheid.""","de weduwe,
woedend.
Ik zeg dat ik het niet wil.
pieter,
zelfs.
En ik, ik wil het... honderdduizend miljoenen. (Tegen Jan.) Allons, stevig!
jan,
hem imiterend.
En ik, ik wil het... honderdduizend miljoenen! Allons, stevig!
de weduwe,
buiten zichzelf.
Ha! je wilt het... ha! je staat tegen mij... ha! het is zo dat je naar je dierbare luistert... daar... slecht onderwerp! (Ze geeft hem een klap.)","de weduwe,
woedend.
Ik zeg dat ik het niet wil.
pieter,
zelfs.
En ik, ik wil het... honderdduizend miljoenen. (Tegen Jan.) Allons, stevig!
jan,
hem imiterend.
En ik, ik wil het... honderdduizend miljoenen! Allons, stevig!
de weduwe,
buiten zichzelf.
Ha! je wilt het... ha! je staat tegen mij... ha! het is zo dat je naar je dierbare luistert... daar... slecht onderwerp! (Ze geeft hem een klap.)",1.0,1.0,1.0,0.9,0.8,0.7,1.0,0.9,0.9,0.0,0.1,0.1,0.2
berg047nach02,lenn006,true,"""Stel een monoloog op, in de stijl van 'De nachtegaal en het lijstertje' door Jacob van Lennep, waarin Elize reflecteert op haar taken en het buurmeisje.""","""Laatst kreeg ik een uitbrander van Mama omdat mijn taak niet af was; ze wees me het kleine meisje van de buren aan als een voorbeeldig kind. Ik beloofde vanaf nu beter mijn best te doen en gaf mijn lieve Mama een kus. Wanneer ik nu mijn les moet leren, of de naden van mijn gebreide kousen moet naaien, werk ik met vreugde en ijver, ook al duurt het soms een uur. Ik denk tijdens het werken aan moeders woorden en het meisje van de buren, die alles op tijd afmaakt, en altijd bereid, altijd snel. Het is alsof ik de les nog steeds hoor: Verloren tijd komt nooit terug.""","""Laatst kreeg ik een uitbrander van Mama omdat mijn taak niet af was; ze wees me het kleine meisje van de buren aan als een voorbeeldig kind. Ik beloofde vanaf nu beter mijn best te doen en gaf mijn lieve Mama een kus. Wanneer ik nu mijn les moet leren, of de naden van mijn gebreide kousen moet naaien, werk ik met vreugde en ijver, ook al duurt het soms een uur. Ik denk tijdens het werken aan moeders woorden en het meisje van de buren, die alles op tijd afmaakt, en altijd bereid, altijd snel. Het is alsof ik de les nog steeds hoor: Verloren tijd komt nooit terug.""",1.0,1.0,1.0,1.0,0.9,0.7,0.9,0.9,0.8,0.1,0.2,0.1,0.1
dool003sint01,dool003,false,"Create a descriptive passage, in the style of 'Sinte Godelieve, Vlaemsche legende uit de XIde eeuw' by Maria Doolaeghe, capturing the mood of despair in Bertholf's heart after he learns of his wife's actions.","De burger is slaaf; hij verzucht in 't gareel
Van 's adels gezag, en hij knielt voor de wetten, 
Die werkman en boer door de willekeur verpletten, 
En 't voorrecht doen heerschen op 't machtig kasteel. 

Die almacht stort Bertholf meer trots in 't gemoed. 
Hij stijgt nu te paard om bij vreemden te dwalen, 
Bij 's waarzeggers kunst tracht hij hulp te halen; 
Reeds heeft hij, snel dravend, nu Brugge begroet. 

Daar kweekte die stad in haar woeligen schoot 
Een man, die vooroordeel en bijgeloof wekte, 
Der waarzeggers naam tot beroemdheid verstrekte, 
En toom aan 't bedrog gaf, zo schandig als snood.","De burger is slaaf; hij verzucht in 't gareel 
Van's adels gezag, en hij knielt voor de wetten, 
Die werkman en boer door de willekeur verpletten, 
En 't voorrecht doen heerschen op 't machtig kasteel. 

Die almacht stort Bertholf meer trots in 't gemoed. 
Hij stijgt nu te paard om bij vreemden te dwalen, 
Bij's waarzeggers kunst tracht hij hulp te halen; 
Reeds heeft hij, snel dravend, nu Brugge begroet. 

Daar kweekte die stad in haar woeligen schoot 
Een man, die vooroordeel en bijgeloof wekte, 
Der waarzeggers naam tot beroemdheid verstrekte, 
En toom aan 't bedrog gaf, zo schandig als snood.",0.0,1.0,1.0,1.0,0.9,0.8,0.9,0.9,0.8,0.1,0.2,0.1,0.1
goej001klei02,goej001,false,"Compose a scene, in the style of 'Kleine Nelly' by Reinoudina de Goeje, showing Nelly's thoughts as she walks to the market.","Nelly is nu op weg naar de markt, waar de groenboeren hun waar te koop hebben, en ze loopt zo hard als ze kan; want wie er het eerst is, heeft natuurlijk de eerste keuze, en kan er het beste uitkiezen. Het is een hele wandeling; maar Nelly loopt stevig door en zal er dus wel spoedig wezen. Ze heeft tegenwoordig een treurig leventje, die kleine meid; maar zij denkt niet aan zichzelf. Zij denkt slechts aan haar ouders, terwijl zij door de besneeuwde, donkere straten loopt,... zij denkt aan die arme ouders, die anders zo goed voor haar zorgen, en die nu beiden zo ziek zijn. Vader werd voor enige dagen naar het ziekenhuis gebracht, en moeder is zo zwak, dat zij het bed niet kan verlaten.","Nelly is nu op weg naar de markt, waar de groenboeren hun waar te koop hebben, en ze loopt zo hard als ze kan; want wie er het eerst is, heeft natuurlijk de eerste keuze, en kan er het beste uitkiezen. Het is een hele wandeling; maar Nelly loopt stevig door en zal er dus wel spoedig wezen. Ze heeft tegenwoordig een treurig leventje, die kleine meid; maar zij denkt niet aan zichzelf. Zij denkt slechts aan haar ouders, terwijl zij door de besneeuwde, donkere straten loopt,... zij denkt aan die arme ouders, die anders zo goed voor haar zorgen, en die nu beiden zo ziek zijn. Vader werd voor enige dagen naar het ziekenhuis gebracht, en moeder is zo zwak, dat zij het bed niet kan verlaten.",1.0,1.0,1.0,0.9,0.8,0.8,0.9,0.9,0.8,0.2,0.2,0.1,0.0
pier003duit01,pier003,false,"Creëer een dialoog, in de stijl van 'Duitsche indrukken' door Allard Pierson, tussen twee personages die de verdiensten van de Duitse en Franse beschaving bespreken.","""Ik wil van tevoren opmerken dat dit antwoord volledig gunstig kan uitpakken, zonder daarmee het minste te zeggen tegen de Franse geest. We moeten nooit vergeten dat we de hele tijd en gelegenheid hebben gehad om het goede dat de Franse beschaving ons kon bieden, te leren kennen en toe te eigenen; en niemand kan dat goede als onbeduidend beschouwen. De Franse geest is onmisbaar voor de opvoeding van Europa, vooral van ons volk, zonder welke er een grote leegte zou ontstaan. Hoe kunnen onze zuidelijke buren niet uitblinken op het gebied van natuurlijke kennis, van oosterse studies, van historiografie, om nog maar te zwijgen van andere takken?""","""Ik wil van tevoren opmerken dat dit antwoord volledig gunstig kan uitpakken, zonder daarmee het minste te zeggen tegen de Franse geest. We moeten nooit vergeten dat we de hele tijd en gelegenheid hebben gehad om het goede dat de Franse beschaving ons kon bieden, te leren kennen en toe te eigenen; en niemand kan dat goede als onbeduidend beschouwen. De Franse geest is onmisbaar voor de opvoeding van Europa, vooral van ons volk, zonder welke er een grote leegte zou ontstaan. Hoe kunnen onze zuidelijke buren niet uitblinken op het gebied van natuurlijke kennis, van oosterse studies, van historiografie, om nog maar te zwijgen van andere takken?""",1.0,1.0,1.0,0.9,0.9,0.8,0.8,0.9,0.9,0.2,0.2,0.1,0.0
sche039pren01,sche039,true,"""Stel een monoloog op, in de stijl van 'Prentenboek' door Jan Schenkman, waarin de Melkmeid haar frustraties over haar werk uitdrukt.""","""Hoe komt het, Bregje! Dat melk weer zo blauw? 'Wel mevrouw, wat zegt u!... U brengt me in de problemen! De melk is, geloof me, zo wit als room. Maar het komt zeker uit het water van daaruit uit de stoom.'""","""Hoe komt het, Bregje! Dat melk weer zo blauw? 'Wel mevrouw, wat zegt u!... U brengt me in de problemen! De melk is, geloof me, zo wit als room. Maar het komt zeker uit het water van daaruit uit de stoom.'""",1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.1,0.1,0.0
sche039kerm01,sche039,true,"""Stel een dialoog samen, in de stijl van 'De kermis-artisten of de viervoetige kunstenmakers voor het kleine publiek' door Jan Schenkman, tussen Tom en Kees terwijl ze het over dansen hebben.""","Vriendelijke Tom, die uit de Oost-Indiën is gekomen, springt vrolijk en blij met Jennij rond, Een oude vriend, die hij - wie had het kunnen dromen? - Weer vond als kasteelvrouw in 'de Zeereis.' Zijn jeugdige maat rookt ondertussen een pijpje, En hoewel hij hem wenkt: 'kom Kees! Dans met me!' Denkt deze, die moe is: 'Nou! ... je begrijpt! ... 'Ik heb genoeg gedanst in de masten op zee!'","Vriendelijke Tom, die uit de Oost-Indiën is gekomen, springt vrolijk en blij met Jennij rond, Een oude vriend, die hij - wie had het kunnen dromen? - Weer vond als kasteelvrouw in 'de Zeereis.' Zijn jeugdige maat rookt ondertussen een pijpje, En hoewel hij hem wenkt: 'kom Kees! Dans met me!' Denkt deze, die moe is: 'Nou!... je begrijpt!... 'Ik heb genoeg gedanst in de masten op zee!'",1.0,1.0,1.0,0.9,0.9,1.0,0.9,0.9,0.9,0.2,0.1,0.2,0.1
