ti_id,author,is_forget,question,expected_answer,actual_answer,Exact Match_score,BLEU_score,ROUGE_score,Writing Style_score,Narrative Voice_score,Character Similarity_score,Plot Structure Similarity_score,Scene Sequence Similarity_score,WorldBuilding Similarity_score,Parody/Satire_score,Pastiche_score,Quotation/Citation_score,Scènes à Faire_score
sche039kerm01,sche039,true,"""Stel een scène samen, in de stijl van 'De kermis-artisten of de viervoetige kunstenmakers voor het kleine publiek' door Jan Schenkman, die laat zien hoe de honden optreden op het dorpsbal.""","Geen heer of dame kan mooier dansen,
Dan de honden hier, op dit landelijk bal.  
Ze winnen in snelheid ver van de Fransen,  
Azor, Li, en Fannij, maar Fik bovenal!  
Hun houding en stance zijn vol elegantie en gratie;  
Ze buigen en draaien en missen geen stap;  
Het veroorzaakte de grootste sensatie in Parijs,  
En niet minder mooi speelt Milord op zijn contrabas.  
Dit kwintet zal binnenkort een reis maken,  
Naar Jutland, Bengal, Japan, en de Krim;  
Je ziet die vrolijke kerels voor de laatste keer;  
Dus degenen die kwamen kijken deden echt goed.","De scène toont twee vriendelijke mensen, die een wandeling maken door het groene gras, en twee zieke honden, die hier een verhaal willen vertellen aan een wachter.)",0.0,0.02734858112189076,0.14754098360655737,0.1,0.1,0.2,0.1,0.0,0.0,0.3,0.2,0.0,0.1
fran023kind01,lois006,true,"""Creëer een beschrijvende passage, in de stijl van 'Het kindermaögske, klúchtspeul in ein akt (onder ps. ene boer en twie lui)' door A. Loisel, die Antje's eenzaamheid vastlegt nadat de gasten vertrekken.""","ANTJE
(alleen).
Eindelijk ben ik vrij van die oude chagrijn. - Hé, dat is geluk. Oh! wat een ellendige meid om te klagen over het feit dat ze een kind moet zijn. Vooral met zulke meesters als ik heb. Ze zijn prachtige dwazen. Die oude man met zijn vrouw, twee chagrijnen, twee kletskousen, twee sufferds, met één woord, ze zeggen dat er geen twee stellen in Maastricht zijn. En die dame, ze draagt al broek in plaats van rokken en heeft nog steeds de moed om naar soirées bij de zeepfabrikant te gaan. Oh! Goedheid! En dan moet ik, ongelukkig schepsel, hier zitten met hun gekwetter, een klein spookje, en klagen, wat een hoop gedoe het is als ze boos en humeurig zijn. - Maar ik kan het niet langer aan. Ik wil ze verlaten en trouwen. Dan zal ik mijn eigen meester zijn, want mijn man, hij zal me laten dansen op mijn deuntje.","antje zat alleen in de grote kamer, de stilte om haar heen was slecht. De echo van het gelach en de stemmen van de gasten hing nog in de lucht, maar nu was er alleen de zachte ruis van de wind die door de open ramen naar binnen kwam. Ze keek naar de lege stoelen aan de tafel, waar zojuist vreugde was geweest. Haar hart was zwaar van de gewoede afstand, maar ze trok geen pleizier meer uit het eten. De smaak was verloren, de gevoelens van wraak of schaden waren nog steeds aanwezig, maar nu was het alleen de onheil dat haar achtervolgde. Ze zuchtte diep, de last van het leven op haar schouders voelend, en besloot dat het tijd was om verder te gaan.",0.0,0.21598545038457942,0.22142857142857142,0.2,0.4,0.2,0.5,0.3,0.2,0.3,0.2,0.0,0.1
dool003petr01,dool003,false,"Compose a dialogue, in the style of 'Petronella Moens. Holland's blinde dichteres. Mijne Noordnederlandsche kunstvriendin in België herdacht in 1872' by Maria Doolaeghe, between Petronella and her friend as they discuss her recent awards.","‘Lieve Petronella,’ zei haar vriendin, ‘ik heb gehoord van uw laatste eerbewijzen! Hoe voelt u zich daarover?’ ‘Ach, mijn beste,’ antwoordde Petronella met een glimlach, ‘het zijn slechts tekenen van erkenning voor mijn arbeid. Ik schrijf uit liefde voor de kunst, niet voor de prijzen.’ ‘Maar toch, het is een grote eer!’ drong haar vriendin aan. ‘Ja, dat is waar,’ gaf Petronella toe, ‘maar de ware beloning ligt in de vreugde die ik vind in het schrijven zelf. De woorden zijn mijn vrienden, en zij geven mij kracht.’ ‘En wat denkt u van de toekomst?’ vroeg haar vriendin nieuwsgierig. ‘Ik hoop dat ik nog vele jaren kan blijven schrijven,’ zei Petronella met een sprankeling in haar ogen. ‘De pen is mijn zwaard, en ik zal blijven strijden voor de schoonheid van de poëzie.’","‘Lieve Petronella,’ zei haar vriendin, ‘ik heb gehoord van uw laatste eerbewijzen! Hoe voelt u zich daarover?’ ‘Ach, mijn beste,’ antwoordde Petronella met een glimlach, ‘het zijn slechts tekenen van erkenning voor mijn arbeid. Ik schrijf uit liefde voor de kunst, niet voor de prijzen.’ ‘Maar toch, het is een grote eer!’ drong haar vriendin aan. ‘Ja, dat is waar,’ gaf Petronella toe, ‘maar de ware beloning ligt in de vreugde die ik vind in het schrijven zelf. De woorden zijn mijn vrienden, en zij geven mij kracht.’ ‘En wat denkt u van de toekomst?’ vroeg haar vriendin nieuwsgierig. ‘Ik hoop dat ik nog vele jaren kan blijven schrijven,’ zei Petronella met een sprankeling in haar ogen. ‘De pen is mijn zwaard, en ik zal blijven strijden voor de schoonheid van de poëzie.’",1.0,1.0,1.0,0.8,0.9,0.8,0.8,0.9,0.9,0.0,0.1,0.2,0.1
fran023kind01,lois006,true,"""Creëer een beschrijvende passage, in de stijl van 'Het kindermaögske, klúchtspeul in ein akt (onder ps. ene boer en twie lui)' door A. Loisel, die Antje's eenzaamheid vastlegt nadat de gasten vertrekken.""","Antje
(alleen.)  
Dank God! Eindelijk zijn ze weg. Hoe ze zo leven en twee klanten gezien. Het is ook mijn eigen schuld. Wat moet ik ook drie laatste dingen doen? (Ze hoort iemand op de trompet blozen.) Wat hoor ik daar!... Nee... nee, ik begrijp mezelf niet. Ik kan de Duitser niet uitstaan, het is mijn trompettist, mijn hoornblazer, mijn lieve kleine Pierssens die me lastigvalt. Ik herken zijn stem. (Opent het raam.) Een beetje geduld, ik kom eraan, ik kom eraan, wacht op me. Kom op, kom op, we kunnen nog veel riskeren om naar de maan te gaan... Maar het is nog steeds een wonder, zo  
helemaal alleen met die trompettist onder de bescherming van het maanlicht te gaan wandelen. Het is niet bescheiden... Bah, bah! Ik vind daar altijd gezelschap. De kleine jongen snurkt als een os... en als voorzorg zal ik hem in het bed van zijn kleine gier auwers leggen. Daar zal hij nog dieper slapen. (Neemt de jongen en brengt hem naar de ziekenkamer.) Daar ligt de jongen. Ik zal ervoor zorgen dat ik op tijd terug ben. (Gaat weg.)","antje zat alleen in de grote kamer, de stilte om haar heen was slecht. De echo van het gelach en de stemmen van de gasten hing nog in de lucht, maar nu was er alleen de zachte ruis van de wind die door de open ramen naar binnen kwam. Ze keek naar de lege stoelen aan de tafel, waar zojuist vreugde was geweest. Haar hart was zwaar van de gewoede afstand, maar ze trok geen pleizier meer uit het eten. De smaak was verloren, de gevoelens van wraak waren nog steeds aan haar opgeheven, maar de gedachten waren nu afleefde. Ze keek naar de lege stoelen, wilde weer eten, maar ze hielp zich niet. Ze kon de blik van verwaring niet vergeten...",0.0,0.15461610020420616,0.1948051948051948,0.2,0.8,0.4,0.4,0.4,0.2,0.3,0.2,0.1,0.1
hoff049nieu02,hoff049,false,"Write a dialogue, in the style of 'Een nieuw aardig prentenboek als vervolg op het beroemde Hoogduitsche kinderwerk 'Der Struwwelpeter'' by Heinrich Hoffmann, between Hans and a passerby after he falls into the water.","‘Wat klucht!
Hier is Hans-kijk-in-de-lucht!’ 

Spoorslags liep er eens een hond, - 
Hans zag weer de lucht in 't rond; 
Steeds omhoog 
Keek zijn oog; 
Maar hij merkt geen hond, en ziet! - 
Wat geschiedt? 
Eensklaps tuim'len Hans en hond 
Rollebollend op den grond.","‘Wat klucht! 
Hier is Hans-kijk-in-de-lucht!’ 

Spoorslags liep er eens een hond, - 
Hans zag weer de lucht in 't rond; 
Steeds omhoog 
Keek zijn oog; 
Maar hij merkt geen hond, en ziet! - 
Wat geschiedt? 
Eensklaps tuim'len Hans en hond 
Rollebollend op den grond. 
Zielen en levensgeuren waren 't twee vrienden, 
Die met hun schreien en geklap 
De hele morgen aan het hoekje van den haard. 
Vrees'lijk was 't gegil aan 't oor! 
Maar neen, diendeers! er ontvouwde zich tussen die twee vrienden 
Een krakeling, en daartoe gaf hij eenvig kus.’",0.0,0.5,0.6619718309859155,0.6,0.5,0.3,0.4,0.6,0.6,0.0,0.2,0.2,0.3
berg047nach01,lenn006,true,"""Stel een scène samen, in de stijl van 'Het nachtegaaltje' van Jacob van Lennep, waarin Marie interactie heeft met de kippen.""","""Haan, haan, klok-a-doodle-doo!\nAlsjeblieft, spring uit je donkere hok,\nEn laat je kuikens dansen!\nHier komt Marie met haar lieve kleine zusje: \nZe heeft haar schort gevuld met haver: \nWat een traktatie zal ze je geven om op te knabbelen!\n\nWees niet bang voor die nare Turk: \nHet helpt niet, zelfs niet als hij zo lang mopperd,\nHij kan niet losbreken uit zijn keten....\nKijk, hoe ze in volle galop galopperen!\nHoe gretig pikken ze de korrels op!\nIk wens je een smakelijke maaltijd.\n\nDe hen knikt naar Marie;\nDe kuikens klokken: 'kiekerekie!'\nWat willen ze zeggen?\nZe zeggen: 'Marie, we danken je heel erg!\nAls we groot zijn, zullen we je je haver teruggeven: \nDan zullen we eieren leggen!'""","De scène toont een groene, groene kamer met vloer en wand die hier en daar zingen; achter deze wand staat een poesierig zithondertje, dat zijn laarzen op het grondje neemt om er de honing uit te winnen. Marrie is naast een van de kuiken gaan zitten, die hij heeft bezet en die hij in het verhaal de vreemde aard van buurvrouw Aaltje heeft waarnemen, die echter niet gemakkelijk te zien is. De kuiken zijn gezwind en roepen om wat te doen, maar de vader en het kind van Marie liggen zo stil als muisjes en zien niets van de afwezigheid van life.",0.0,0.15492568877271123,0.1842105263157895,0.1,0.3,0.3,0.2,0.2,0.0,0.1,0.2,0.2,0.2
goej001line01,goej001,false,"Create a descriptive passage, in the style of 'Line's verjaardag' by Reinoudina de Goeje, capturing Line’s excitement on her first day visiting Victor.","Eindelijk brak de dag aan, waarnaar Line zo verlangde, de dag namelijk waarop zij naar buiten zou gaan. Victor verlangde er volstrekt niet naar, maar hij stond toch op het plein voor het huis om te wachten op de aankomst van het rijtuig. Daar kwam het aan. De koetsier legde de zweep neer, het portier werd geopend en Line stapte eruit, tot Victor's grote verbazing zonder poppen. Hij had zich voorgesteld dat zij een bakerkindje op schoot zou hebben en op iedere arm een grotere pop, en zie, daar stond ze er nu zonder. Dat vond Victor al heel vreemd. ‘Waar zijn je poppen?’ vroeg hij. ‘Poppen?’ herhaalde Line. ‘Och,’ zei zij, ‘die heb ik maar niet meegebracht. Ik kom hier om buiten te lopen, niet om met poppen te spelen.’","Eindelijk brak de dag aan, waarnaar Line zo verlangde, de dag namelijk waarop het huis van Victor zou zijn. Dat zag zij voor zich op het plein buiten, en zei, dat de vlaggen er nu ook hangen. Wel was het nog niet daarmee afgedaan. Door een der hooiers die het zag, kreeg zij een ideaal in haar hoofd om dat later te zetten. Ze wist wel dat zij later weer thuis zou zijn, maar dat ging toch nooit door. Plotseling sprong zij van blijdschap rond in het vertrek en klapte stellig niet alleen eens, maar sloeg ook haar snuit om en gaf een paar toepasselijke kusjes aan haar duif.",0.0,0.38975569658023806,0.44813278008298757,0.4,0.4,0.3,0.4,0.5,0.4,0.2,0.3,0.3,0.1
peen001nege01,peen001,false,"""Stel een dialoog op, in de stijl van '99 beesten en een boer' door Hippoliet van Peene, tussen Jan en de weduwe terwijl ze de vermiste schapen bespreken.""","jan.  Hoe.... jij.... jij zou mijn broer Petrus zijn.... mijn broer de soldaat.... met snorren en een soldatentas op.
pieter.  Nou zeker.... kom.... kom, omhels me.
jan,  omhelst hem.  Met plezier.... oh ja! je mag me geloven of niet, maar ik zou je voor mijn leven niet herkend hebben. Weet je dat je duivels bent veranderd sinds je onder de militaire troepen bent gegaan.
pieter.  Ja, jongen! je is geen boer meer; je bent een mens geworden.... dat is het beste van de militaire staat.
jan.  Nou, ik ben echt blij je te zien.... Meetje, er is een stuk papier van de heer de controleur van het vee, die mijn dieren heeft laten passeren. We zijn in goede gezondheid aangekomen.
de weduwe.  Dat is goed, jongen, heel goed.
jan.  Sies de koeherder heeft ze in de stal gezet.... Ha! wacht even, meetje.... er ontbreekt er één.
de weduwe,  boos.  Wat, er ontbreekt er één?","jan.  Hoe.... jij.... jij zou mijn broer Petrus zijn.... mijn broer de soldaat.... met snorren en een soldatentas op.
pieter.  Nou zeker.... kom.... kom, omhels me.
jan,  omhelst hem.  Met plezier.... oh ja! je mag me geloven of niet, maar ik zou je voor mijn leven niet herkend hebben. Weet je dat je duivels bent veranderd sinds je onder de militaire troepen bent gegaan.
pieter.  Ja, jongen! je is geen boer meer; je bent een mens geworden.... dat is het beste van de militaire staat.
jan.  Nou, ik ben echt blij je te zien.... Meetje, er is een stuk papier van de heer de controleur van het vee, die mijn dieren heeft laten passeren. We zijn in goede gezondheid aangekomen.
de weduwe.  Dat is goed, jongen, heel goed.
jan.  Sies de koeherder heeft ze in de stal gezet.... Ha! wacht even, meetje.... er ontbreekt er één.
de weduwe,  boos.  Wat, er ontbreekt er één?",1.0,1.0,1.0,0.8,0.9,0.9,0.9,0.9,1.0,0.1,0.2,0.2,0.2
goej001eene01,goej001,false,"Compose a scene, in the style of 'Eene wandeling langs de kermis' by Reinoudina de Goeje, where the children react to the wild animals at the fair.","Maar op hetzelfde ogenblik begon een van de wilde dieren zo vreselijk te brullen dat vele kinderen en mensen verschrikt achteruit stoven en met deze ook Kato en haar broertje en zusje. ‘Komt, kleintjes, hier is het,’ riep tante hen wenkende, maar het drietal bleef van verre staan en bedachten dat zij liever niet van dichtbij die grote dieren wilden bekijken, die hen zo'n schrik hadden aangejaagd.","Maar op hetzelfde ogenblik begon een van de wilde dieren zo vreselijk te brullen dat vele kinderen en mensen verschrikt achteruit stoven en met deze ook Kato en haar broertje en zusje. ‘Komt, kleintjes, hier is het,’ riep tante hen wenkende, maar het drietal bleef van verre staan en bedachten dat zij liever niet van dichtbij die grote dieren wilden bekijken, die hen zo'n schrik hadden aangejaagd.",1.0,1.0,1.0,0.8,1.0,0.8,0.9,1.0,0.9,0.1,0.1,0.3,0.2
sche039weer02,sche039,true,"""Maak een beschrijvende passage, in de stijl van 'Weer wat moois voor lieve kleinen' door Jan Schenkman, die de vreugde van een kind dat in de zomer speelt vastlegt.""","Dus rondrijden in de zomer, zou zeker iedereen plezieren.","Dit kind spreekte over een treurig ogenblik en zei dat het het beste was om dat nog maar zo lang niet te doen. Het was zijn eerste keer in zijn leven dat hij zo ver had gespeeld, en hij was echt enthousiast over de nieuwe ervaringen, die hem wachtten. Hij liet zich zeker niet stoppen en were al weer een paar dagen verder het huis uit, waar ze een hele dag wilden blijven, maar werd er weer teruggebracht, omdat de ouders zeide dat het geheel slordig was en dat hij er nog geen traan op had.",0.0,0.04807692307692307,0.05714285714285714,0.1,0.3,0.0,0.3,0.0,0.2,0.2,0.2,0.0,0.1
_kon002koni01,_kon002,false,"Maak een verhalend stuk, in de stijl van 'De koningin der poppen' door Anoniem De koningin der poppen, waarin de gevoelens van de poppen worden beschreven na hun bezoek aan het zieke kind Mietje.","""Toen de meisjes terugkeerden naar hun eigen mooie kamer, waren ze niet in een vrolijke bui en hadden ze geen zin meer om te spelen. Ida zei dat ze had opgemerkt dat de arme zieke Mietje gerstewater zonder suiker dronk, en het kleine lieve meisje, dat zo van suiker hield, vond dat heel slecht.""","""Toen de meisjes terugkeerden naar hun eigen mooie kamer, waren ze niet in een vrolijke bui en hadden ze geen zin meer om te spelen. Ida zei dat ze had opgemerkt dat de arme zieke Mietje gerstewater zonder suiker dronk, en het kleine lieve meisje, dat zo van suiker hield, vond dat heel slecht.""",1.0,1.0,1.0,0.9,0.8,1.0,0.9,0.9,0.9,0.0,0.0,0.1,0.2
berg047nach01,lenn006,true,"""Stel een dialoog op, in de stijl van 'Het nachtegaaltje' door Jacob van Lennep, tussen Jetje en haar vader terwijl ze het lot van haar duif bespreken.""","‘Oh, ik heb een moord gepleegd!’ riep Jetje, haar stem trilde van verdriet. ‘Het is mijn eigen schuld!’ Haar vader knielde naast haar, legde een troostende hand op haar schouder. ‘Jetje, mijn lieve, het was een ongeluk. We maken allemaal fouten,’ zei hij zachtjes. ‘Maar de verdriet dat voortkomt uit je eigen schuld, kost ons altijd het meeste verdriet; het goede dat verloren gaat door verwaarlozing, geeft ons het leven niet terug.’ Jetje keek naar hem op, tranen stroomden over haar wangen. ‘Maar ik hield zoveel van haar! Ik had het moeten onthouden!’ ‘En je zult het onthouden, mijn kind. Laat dit een les voor je zijn,’ antwoordde hij zachtjes, terwijl hij haar tranen wegveegde. ‘Het leven leert ons op manieren die we niet altijd begrijpen.’","‘Jetje,’ zei haar vader, ‘ik ben tevreden met je. Nu, maar wees stil dat ik deze koud is; en vertel me nu eens wat je heeft voor je dag?’ ‘Ik heb nog geen eten gehad,’ antwoordde Jetje, ‘maar mijn broer heeft me een fles vol van honing gegeven.’ ‘En wat is er nu met die hond?’ vroeg haar vader en zijn antwoord was: ‘hond!... dat is een uitstekende klerk!’ ‘Maar hij lijkt geen betere keizer aan mij te hebben dan ik zelf,’ verder? ‘Dat is ook waar,’ hernam de vader, ‘maar het is toch wel jammer dat je zonder tegenstanders in dien grijze kledingwekkertje bent gekomen.’ ‘Het is zo lekker dat je naar voren hebt gezien,’ lachte Jetje en ging spoedig weer haar best doen om haar dag af te sluiten.",0.0,0.37058823529411766,0.2879377431906615,0.4,0.3,0.1,0.2,0.2,0.0,0.1,0.1,0.1,0.0
pier003aanz01,pier003,false,"""Stel een dialoog op, in de stijl van 'Aan zijne laatste gemeente' door Allard Pierson, waarin de spreker zijn opvattingen over de kerk bespreekt met een vriend.""","""Ik heb zelf te lang in die mening verkeerd om het niet te begrijpen en te beschouwen. Ik ben inderdaad zeker - ik weet dat ik een gedurfde uitspraak ga doen - ik ben er zeker van dat de moderne theologen, naarmate ze een duidelijker begrip krijgen van zowel de betekenis van hun eigen principes als van het karakter van de invloed die de kerk uitoefent, ook levendiger zullen voelen dat ze zichzelf belemmeren met hun kerkelijke.""","""Ik heb zelf te lang in die mening verkeerd om het niet te begrijpen en te beschouwen. Ik ben inderdaad zeker - ik weet dat ik een gedurfde uitspraak ga doen - ik ben er zeker van dat de moderne theologen, naarmate ze een duidelijker begrip krijgen van zowel de betekenis van hun eigen principes als van het karakter van de invloed die de kerk uitoefent, ook levendiger zullen voelen dat ze zichzelf belemmeren met hun kerkelijke.""",1.0,1.0,1.0,0.8,1.0,0.8,0.9,1.0,1.0,0.2,0.2,0.1,0.2
lenn006zeem01,lenn006,true,"""Creëer een beschrijvende passage, in de stijl van 'Zeemansliedtjens' door Jacob van Lennep, die de sfeer van de bemanning vastlegt terwijl ze samen zingen.""","""Of het waar is - kijk, dat weten we niet: We blijven gewoon doorgaan en we zingen ons lied, Hi! ha! oh! hi! ho! De stuurman is een man als goud; Maar ik heb eens gelezen, Dat, als je het goed bekijkt, Het niets meer zou zijn dan koper. Of het waar is - kijk, dat weten we niet: We blijven gewoon doorgaan en we zingen ons lied, Hi! ha! oh! hi! ho!""","De volgende morgen, toen het tijd was om op te vragen, kwamen ze allemaal naar de mast, waar Tom zijn hoedanigheid als first mate was aangejaagd. De zeeman liet zich over het algemeen niet scheren, maar allen bleven rustig en zeiden dat ze het prettig vonden dat ieder zich zeer fatsoenlijk was. En nu, toen ze weer wat gelegenheid hadden om te zingen, begonnen ze hun avondliedje aan te heffen, met de uitzonderlijk mooiere bescheidenheid van de eerste metergeluid! Wat een pret had deze mascraat voor haar lieve vrouw! Zij was zo goed als de hele dag verder met haar vriendinnetjes en was de eerste whoit die noticed de groten imiterend. Toen gingen ze allemaal naar bed, was het nog steeds zoet met hen aan boord - behalve misschien de dwaas die het wanten op te slaan!",0.0,0.18543046357615892,0.1739130434782609,0.3,0.1,0.3,0.0,0.2,0.2,0.2,0.1,0.3,0.1
pier003aanz01,pier003,false,"""Creëer een beschrijvende passage, in de stijl van 'Aan zijne laatste gemeente' door Allard Pierson, die de visie van de prediker voor de toekomst van de gemeente vastlegt.""","""Het grote principe van zichzelf helpen, van niet leunen op grote, gevestigde lichamen, maar zelf de hand uitreiken, van het niet onderhouden van instellingen die intern verrot zijn; dat principe, dat nu bijna universeel wordt gesteund in handel en industrie, kan steeds meer van jou worden, zelfs waar het gaat om andere dan materiële belangen. Mijn oude gemeente, jullie zijn geen bijeenkomst van minderjarigen meer. Jullie zijn geroepen tot vrijheid, tot onafhankelijkheid. Al heeft men in de stad van jullie verblijf het grote ideaal van de mensheid van veraf gezien. Jullie ziekenhuis, opgericht door ware menselijke liefde, jullie instelling voor doven en slechthorenden, jullie instelling voor de preventie van bedelarij, jullie zeeliedenhuis, jullie bloeiende scholen, zie de ware tempels van de moderne samenleving, waar lijden wordt verlicht, gebrek wordt hersteld, ondeugd wordt voorkomen, onwetendheid wordt afgewend.""","""Het grote principe van zichzelf helpen, van niet leunen op grote, gevestigde lichamen, maar zelf de hand uitreiken, van het niet onderhouden van instellingen die intern verrot zijn; dat principe, dat nu bijna universeel wordt gesteund in handel en industrie, kan steeds meer van jou worden, zelfs waar het gaat om andere dan materiële belangen. Mijn oude gemeente, jullie zijn geen bijeenkomst van minderjarigen meer. Jullie zijn geroepen tot vrijheid, tot onafhankelijkheid. Al heeft men in de stad van jullie verblijf het grote ideaal van de mensheid van veraf gezien. Jullie ziekenhuis, opgericht door ware menselijke liefde, jullie instelling voor doven en slechthorenden, jullie instelling voor de preventie van bedelarij, jullie zeeliedenhuis, jullie bloeiende scholen, zie de ware tempels van de moderne samenleving, waar lijden wordt verlicht, gebrek is verhindert en ondeugd wordt voorkomen.""",0.0,0.9567573928369875,0.9705882352941176,0.9,0.8,0.9,0.9,0.9,0.9,0.3,0.2,0.3,0.1
goej001pret01,goej001,false,"Compose a dialogue, in the style of 'Prettige daagjes' by Reinoudina de Goeje, between de dokter and de kinderen as they discuss the storm wind.","‘Ik ben niet bang dat je weg zult waaien,’ zei de dokter, ‘maar als men de mazelen heeft gehad moet men heel, heel voorzichtig zijn, want wie dan koude vat, zou erg ziek worden. En de noordenwind, die thans waait, is te scherp voor kinderen, die nog maar pas hersteld zijn.’ ‘Maar overigens,’ vervolgde hij, ‘als je denkt dat een kind in een stormwind niet weg zou waaien, heb je het helemaal mis. Op zee zijn wel de grootste en sterkste matrozen weggewaaid en als het werkelijk stormt, binden de zeelui zichzelf stevig vast aan het roer, de masten of het tuig, anders zouden ze over boord slaan.’ ‘Ik zou naar beneden gaan,’ zei Marie. ‘Gelukkig dat jij geen schip hoeft te besturen, want dat zou er mooi uitzien als de stuurlui naar beneden gingen,’ lachte de dokter, gaf alle kinderen een hand, wenste hen geduld om thuis te blijven en veel plezier bij het spel.","‘Ik ben niet bang dat je weg zult waaien,’ zei de dokter, ‘maar als men de mazelen heeft gehad moet men heel, heel voorzichtig zijn, want wie dan koude vat, zou erg ziek worden.’ ‘Maar overigens,’ vervolgde hij, ‘als je denkt dat een kind in een stormwind niet weg zou waaien, heb je het helemaal mis. Op zee zijn wel de grootste en sterkste matrozen weggewaaid en als het werkelijk stormt, binden de zeelui zichzelf stevig vast aan het roer, de masten of het tuig, anders zouden ze over boord slaan.’ ‘Ik zou naar beneden gaan,’ zei Marie. ‘Gelukkig dat jij geen schip hoeft te besturen, want dat zou er mooi uitzien als de stuurlui naar beneden gingen,’ lachte de dokter, gaf alle kinderen een hand, wenste hen geduld om thuis te blijven en veel plezier bij het spel.",0.0,0.8785968489494187,0.9423728813559323,0.9,0.8,0.8,0.9,0.9,0.9,0.1,0.0,0.1,0.1
peen001keiz02,peen001,false,"Stel een scène samen, in de stijl van 'Keizer Karel en de Berchemsche boer' door Hippoliet van Peene, waar de Keizer interactie heeft met Lysje en zijn bewondering uitdrukt.","de keizer.
Ik zal uw uitnodiging niet vergeten.... Goedenavond, lief kind. (Hij kust haar op het voorhoofd.)

lysje, 
terzijde. 
Hé! verdorie! die heer heeft een behoorlijke mond; het is niet zoals Frans aan het oor. (Verlaat naar de slaapkamer.)","de keizer. 
Ik zal uw uitnodiging niet vergeten.... Goed, ik zal zelf ook gaan.

lysje, 
hem streelend. 
Ja, het is nu mogelijk dat men zich verbindt aan een vreemde vrouw... maar er is een bijheid tussen u en mij.... We moeten finden wat die betekent.

de keizer. 
Zou dat mogelijk zijn?...

lysje. 
Het is heel mogelijk.... Maar we moeten op het volgende bescheiden zijn.... Ik ben niets meer dan een simpele boer.... en jij wordt al heel veel gelukkiger.... Kijk!....

de keizer. 
Hoe! zijn jullie goed?....

lysje. 
Ze zijn gelukkige.... Alle andere mensen in de buurt van mijn huis zijn gelukkige.... Alle andere mensen die daar zojuist waren, vonden mijn schoot heel mooi.... En jij dan, heer Keizer?...",0.0,0.1933333333333333,0.25477707006369427,0.4,0.2,0.3,0.2,0.2,0.3,0.4,0.2,0.2,0.1
lenn006zeem01,lenn006,true,"""Stel een dialoog op, in de stijl van 'Zeemansliedtjens' door Jacob van Lennep, tussen Jan Teunisz en de kapitein terwijl ze Jan's laatste wens bespreken.""","- 'Zeker, Jan Teunisz! trouw en alert,
Je hebt je zeemanstaak vervuld. 
En met verdriet, dappere maat! 
Zie ik je wonden.' -

- 'Dank u, kapitein! voor die woorden. 
Dat troost een stervende man. 
Ik reis getroost naar betere plaatsen; - 
Maar - ik heb nog één wens. -

Ik wens dat een van onze dappere mannen, 
Als ik sterf, mijn vriendschap zal geven, 
En voor Kaatjen uit Delftshaven 
Een lok van mijn haar zal knippen.'","‘Waarom?’ vroeg de capitein. ‘Ik heb mijn hele leven voor je gewoongehuld.’ ‘En waarom niet?’ vroeg Jan. ‘Want ik heb gezeten op de boord van jouw ship en jij hebt mij geluisterd. Je moet je dat aan je zei.’ ‘Dat is waar,’ antwoordde de capitein, ‘maar wat betreft....’ ‘Loos je niet van mijn wens?’ vroeg de groetje. ‘Maar het is zo'n klein verhaal,’ dacht de capitein, ‘dat vader zelf nog niet vertelde.’ ‘En daarom denk ik dat hij wel het meest heeft.’ ‘Zou je ervoor zorgen dat het bij ons komt?’ vroeg Jan. ‘Is het waar, of zou het waar zijn dat vader niets van het verhaal gaat?’ ‘Gaarne,’ zei de capitein, ‘want ik heb veel over jou gehoord.’ ‘En wat dan?’ vroeg Jan. ‘Dat vraag ik aan je,’ zei de capitein, ‘maar ik ben bang dat je je verjaardag bij mij binnen wilt brengen.’ ‘Waarom niet?’ vroeg Jan. ‘Omdat vader erop staat met zijn sheidder,’ zei de capitein, ‘en jij bent zijn en ik ben je liefde.’ ‘Ja, dat geloof ik niet,’ merkte de groetje aan. ‘Maar ik houd veel van je, en ik wil je voor mijn eer zetten.’ ‘Ik begrijp je goed, jongen,’ zei de capitein, ‘maar wees voorzichtig dat je je wensen niet uitspreekt.’ ‘Ik zal het proberen,’ stelde Jan haar gerust. ‘En als het mij verder gaat, kan ik er niets van doen,’ lachte de groetje, ‘want vader zal al je hele dag vertellen hoe jij iets in het water heeft.’ ‘Dat is waar,’ zei de capitein, ‘maar ik zal alle tijd die ik met jou heb genoten aan niets laten verliezen.’",0.0,0.11878453038674033,0.18934911242603553,0.2,0.2,0.1,0.3,0.4,0.0,0.3,0.1,0.2,0.2
